,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Temporal_Inf_R,,,,,,,,,,,,,,,,,,,,,,,0.2770236698368082,-0.6448062517807659,0.2325958100916757,0.49175017697549844,,,-0.0258609720495869,0.40890910370141526,,,,,,,,,0.17391716762604406,0.07203594906386351,0.31170397567142566,0.514555093168704,0.15492557775499324,0.04870565513547677,,0.05162256077232776,,,0.28654169750116076,0.37619221937610126,,,-0.04225347372797152,0.018834170013987024,0.12631942292195053,0.35358900207026833,0.48734356782851995,0.6178061693562645,,,,,,,,,,,0.08407670089478739,-0.052694328413271756,,,,,,,,,,,-0.05537853529012418,-0.019855519995257125,-0.06119400603887721,-0.09407611860450237,0.08471903689310493,0.09691792952178883,0.4667688054344314,0.5241340154851911,0.5178551234591677,1.0,-0.0018560345128264936,0.6876142737507303,0.48914556195955916,0.5684347674297828,0.16574188118342864,0.724748987857615,0.4290318755481231,0.8128419129347704,-0.023425068663821207,0.7094946255746408,0.1333823602714977,0.30267125864976696,0.4615659964816072,-0.29126552339336065,-0.19653079939010834,0.3736703708495773,-0.5139908961483604,0.5564024723255528,0.2984458512373701,0.24915911143960165,0.38078966751721527,0.28203486298439756,-0.016773459093229307,0.25807751353165387,0.3004011638374664,0.26639705869040153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03827273048069694,-0.07512446254295978,0.14987447700721085,0.02089604947706276,0.3033420976516424,0.07084130612109282,0.024685088534904677,0.10103542745027004,0.1950139089350761,-0.008725976242857755,0.10147142865517099,0.08391854030609051
Cerebellum_Crus1_L,,,,,,,,,,,,,,,,,,,,,,,0.13919040642775837,-0.17426395793505212,0.17556410381730805,-0.3112689951873772,,,-0.19150139190907453,-0.23179585225683655,,,,,,,,,-0.14406819360746143,-0.0565249594804615,-0.09449289382041114,-0.1514995611182781,-0.06728575811194511,-0.15780613133814486,,0.0013266826085769304,,,-0.05538161758535006,0.0963638356184321,,,-0.037047439980764554,0.034599591305856374,0.08334176472828056,-0.04326605844050567,0.028056211489094797,0.05870645473577769,,,,,,,,,,,-0.044634534931311726,-0.0679789328895656,,,,,,,,,,,0.011722264827981853,0.03310089803730511,0.15947706527530062,-0.1168488953906692,-0.12557952502382796,-0.10232559708884849,0.25361077782268315,0.07223544061779051,-0.06421314971460511,-0.0018560345128264936,1.0,0.10008910073209162,0.40247802634386914,0.19126970073203425,0.0952539640466569,0.07422910714139459,-0.21252774289983362,-0.08321486271975181,0.45622512823959704,0.05586960346470618,0.3726925548742363,0.43027897537809934,0.3504039997919102,0.5629000167310158,-0.35367418029963144,0.5023114613175383,0.2559593717090719,0.1464444270947225,0.45605576466265846,0.24706611711953091,0.4199444893940979,0.46420326842416726,0.33872701271148714,0.4441907392212868,0.40518026444830046,0.24738339667995674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06203639414261781,-0.09285202611585602,0.03153531338401078,-0.1434825257661161,0.04448297795699188,-0.16504764043469408,0.10741994619266229,-0.20534848016797053,-0.15923570050312472,0.5842930726779744,-0.044072399112706814,0.09138538892793407
Cerebellum_Crus1_R,,,,,,,,,,,,,,,,,,,,,,,-0.1735513031695665,-0.5607822730505573,-0.061645795584627065,0.37756058181876484,,,-0.2732107622261359,0.10660547547329598,,,,,,,,,-0.1615183120973472,-0.15920323969090416,-0.1423064965828369,0.1266246788822492,-0.25240815271180883,-0.235697584553686,,0.08392487633830593,,,0.268131964954996,0.3585926411428158,,,-0.08731279668433059,0.03781467118400146,0.058155625527340875,0.2457620094337408,0.34913101805740077,0.16326860665239376,,,,,,,,,,,0.05327392252020607,-0.0435287112551841,,,,,,,,,,,-0.05129825537741307,0.02084110345556049,-0.4216075264125145,-0.31919010033410367,-0.12969184988958843,-0.04901967615446828,0.11898804508898356,0.10506828334399838,0.18316636198516645,0.6876142737507303,0.10008910073209162,1.0,0.7430542184710244,0.9560054985373947,0.15265416883002003,0.7446774795618927,0.4095752734788871,0.850236346164949,0.10849041637985532,0.9702381195523115,0.2942350928722109,0.754485128228682,0.3573650811917537,-0.04859098078917863,-0.25955438356692595,0.412540386292913,-0.3967883346659225,0.8387496489863526,0.3165798823929125,0.27231173633022465,0.40370385583042334,0.5852769481364891,0.4516900496357336,0.6800409311596519,0.731070900247342,0.7302719709705319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05546563649320305,-0.06527541974380918,-0.015038552112500773,-0.08228815936560216,0.11706612498269493,-0.09738418981227798,-0.11414326693443112,0.10922491973049678,-0.01947941547868901,-0.07146590750364562,0.19311691403775555,0.04434820022622691
Cerebellum_Crus2_L,,,,,,,,,,,,,,,,,,,,,,,0.04373029893650087,-0.5477099581545516,0.1396676483226458,0.1034380567623356,,,-0.2284425119296293,-0.05664351688134516,,,,,,,,,-0.2645786193704907,-0.17800070587696293,-0.21484316116897823,-0.01927805008899477,-0.23656310603133476,-0.237488312033407,,0.04375163930671383,,,0.1035626860452975,0.28906004712351235,,,-0.10639518237831132,0.031500802480601435,0.06810280271713265,0.14051024692238315,0.3459502693801053,0.14147763518505418,,,,,,,,,,,0.023331260201442695,-0.08930411098274021,,,,,,,,,,,-0.051922795588658324,0.038333194064245,-0.2938632506800724,-0.3228092306301453,-0.15608125963102087,-0.07037649914772535,0.28754619585462277,0.15927283450325405,0.1554610508171383,0.48914556195955916,0.40247802634386914,0.7430542184710244,1.0,0.7568009361662388,0.1327220204727435,0.5940168176789855,0.1104209367532393,0.591174314569348,0.16769043367145475,0.724973861526504,0.5928644716267707,0.7269163646759992,0.5424248231741577,0.1843824503681155,-0.4280892561289471,0.552280085009878,-0.24644861838955584,0.7396837245181733,0.47678977866883526,0.3138942561330768,0.4661676866161768,0.6096485627885551,0.4845249722705922,0.7221064773758891,0.7371424398670122,0.659142603726024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10789254378741439,-0.0386737338504826,-0.004209984030639578,-0.08108924419555526,0.14241724973667008,-0.10199681636133698,-0.0549330562084571,0.03361028096364443,-0.10686611527443049,0.2243816947302327,0.13254596471140012,0.03311601322973382
Cerebellum_Crus2_R,,,,,,,,,,,,,,,,,,,,,,,-0.2805460389643175,-0.46521844554033226,-0.12881083863881024,0.2758427168763864,,,-0.35205230179995844,-0.02352360225331497,,,,,,,,,-0.23569478114756215,-0.23970267105530563,-0.26454231983860194,-0.028239492912322983,-0.35379463906618225,-0.2918472959906319,,0.09538218447245612,,,0.22054914366364042,0.33025666245987656,,,-0.10339819231191699,0.05078975398129064,0.041288787056350154,0.2061969909264089,0.2544446771112707,0.01653703304637623,,,,,,,,,,,0.0402834803296107,-0.046007903109677596,,,,,,,,,,,-0.07183836467971087,0.02556737233225492,-0.4338776287004766,-0.3547429353356093,-0.2209533265509812,-0.07471503510065945,0.019975783106070524,-0.03922315477952005,0.029465108170980345,0.5684347674297828,0.19126970073203425,0.9560054985373947,0.7568009361662388,1.0,0.1537028640206522,0.6543578606886603,0.3435177658571328,0.7492387367794906,0.19306979739914484,0.9319079328918747,0.3382510327550889,0.8774367875571913,0.31585896585848544,0.12974004124134647,-0.2777702088638313,0.44128368207413027,-0.25085466893794167,0.8180543238312362,0.3552395630828906,0.2786735444875019,0.4202942473921832,0.6733411814210951,0.5887097082544568,0.7908968871720277,0.8088898451449024,0.8126453330013356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07712932548545165,-0.08856336337499908,-0.07100559669268264,-0.1396332230951411,0.038829985611597256,-0.1813439909586413,-0.1534895647448225,0.06014925359766671,-0.07302213234876198,-0.010318766607740679,0.18301865947671697,0.04034199588683107
Cerebellum_3_L,,,,,,,,,,,,,,,,,,,,,,,0.030958278511565174,-0.092600770581808,0.02663636210645637,-0.054242240985337836,,,0.06001474735175875,0.021928008865031757,,,,,,,,,0.09796209412844387,0.03623040119581363,0.02783932539040318,0.1327113148247111,0.025210931499119214,0.007062155047078322,,-0.013251167242190335,,,0.16407969444223627,0.05584423215915793,,,-0.042476269449329467,-0.033094786233321134,-0.022405499292743502,0.06870842858773281,0.07452057037281141,0.039003478784367177,,,,,,,,,,,0.07758322545420754,0.03036238955504666,,,,,,,,,,,-0.0796844525000457,-0.039746236046966615,0.018076281236948023,-0.016959459869643537,-0.0023725340899877407,-0.0029453408314919142,0.11360796152605872,0.05349918307115224,0.015927051043147324,0.16574188118342864,0.0952539640466569,0.15265416883002003,0.1327220204727435,0.1537028640206522,1.0,0.1398956517837281,0.2532171116931721,0.14236163926064893,0.11297878068693269,0.16453361267236938,0.07060531776195544,0.1399294866195034,0.08199574096747461,0.06762818250017756,-0.1442903584720077,0.1100842826459616,-0.000758501285088526,0.12346105043624081,0.16192281274338144,0.19095369070511564,0.1495944222347122,0.19331055472218198,0.11965991843471188,0.18066849035809723,0.1311301152051046,0.14743566865878174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007342958768725135,-0.06286513415087368,0.06157110935231951,0.023201938304850855,0.10543577435560203,0.04109154432097205,-0.06604700005053775,0.01759121403579552,0.18883998475370872,0.0843502877514748,-0.10609814047881658,0.06873074040133602
Cerebellum_3_R,,,,,,,,,,,,,,,,,,,,,,,0.198461848348404,-0.6662869221944707,0.22588052460380262,0.44591707445853124,,,-0.10588091762469208,0.27386826385723595,,,,,,,,,-0.006135427373878334,0.015738271248740634,0.12465009300663525,0.3863656334936218,0.006363694156224702,-0.04322669515039328,,0.023247014860672464,,,0.28658475366168124,0.339388764757702,,,-0.07012725119393216,0.05207416071437301,0.16432278926266577,0.26897145498048297,0.4746335592457832,0.49657070628551186,,,,,,,,,,,0.036368379762842,-0.061073816724971135,,,,,,,,,,,-0.07146451338655384,0.06703439627505253,-0.1778762145836208,-0.21745987405325573,-0.027626314459769888,0.023551510053630716,0.40388976338019394,0.40272079648491976,0.4142931189700771,0.724748987857615,0.07422910714139459,0.7446774795618927,0.5940168176789855,0.6543578606886603,0.1398956517837281,1.0,0.3497091609658982,0.8417491957470926,0.021570501513637794,0.7613405101892771,0.2168698435060611,0.4158653282451688,0.49251857713795044,-0.21156700419820376,-0.289112039127232,0.4349835906280832,-0.4985243390005415,0.6804916949013838,0.3851771001634147,0.3489709961223048,0.43380038855742725,0.3596771369307397,0.14216011508132076,0.4051082942795709,0.46275038705949995,0.4249594345095544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053085158074279916,-0.03939398458935687,0.09627696268500599,-0.02110804184094088,0.27996990931115057,-0.009725571266033734,-0.018964051635438295,0.10992677502849645,0.06905445887512611,0.051716179237333314,0.08190982466854269,0.11808363707547943
Cerebellum_4_5_L,,,,,,,,,,,,,,,,,,,,,,,-0.1486212159074887,-0.21408420544012582,-0.08800231657956276,0.44398395824079717,,,0.006604299333510601,0.2339398010917727,,,,,,,,,0.12088343391031753,0.05901909769351276,0.18015034570584845,0.326853679315361,0.015776706869023896,0.08412174807684404,,0.02919077469490413,,,0.36883620100469805,0.2004769520357696,,,0.015835098598083394,0.13971908545857697,0.009335982662481668,0.1413769786040642,0.3035761137743884,0.18251945525751592,,,,,,,,,,,0.11820727236648983,0.05901434933608025,,,,,,,,,,,-0.027393575742390236,-0.05154067075559909,-0.15598190662279904,0.02568862470959945,0.03718898656239223,0.04042557477054419,0.03549508887714891,0.07975847655274819,0.20036501894731407,0.4290318755481231,-0.21252774289983362,0.4095752734788871,0.1104209367532393,0.3435177658571328,0.2532171116931721,0.3497091609658982,1.0,0.49620584882117746,0.046235032718536996,0.4500892585719153,-0.07084791075987079,0.09844953065956513,-0.023738901655667468,-0.3055021418539981,0.08467361312065265,-0.05459341812401901,-0.23505732687277076,0.2674998068191795,-0.08105659366070753,0.008022779361045859,0.1311974425216589,0.10991002615854269,-0.016739277414661323,0.05147321689585273,0.08852021495306775,0.1886277125088038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034914988579704,-0.05285381808270687,0.00368096057088812,-0.010199992909230751,0.03317664393825832,-0.009088592652077284,-0.047742625517773904,0.0874000415710331,0.1973686169155936,-0.31245411849580657,0.04599076737005759,0.08764132384875203
Cerebellum_4_5_R,,,,,,,,,,,,,,,,,,,,,,,0.05801809955952176,-0.6357194780063169,0.08714551877553618,0.5428070219345582,,,-0.11812393698049126,0.3291667809548814,,,,,,,,,0.031223646242081474,0.02274911537135909,0.11608067887982433,0.4034901366393377,-0.013721980083946482,-0.03788181550384744,,0.08513455335524184,,,0.30768994569235864,0.40853093600517676,,,-0.0765612938161714,0.04832382799295295,0.10876024721826962,0.2935876345236942,0.49827052210825895,0.4360687777223718,,,,,,,,,,,0.08911334095225568,-0.024621441473802366,,,,,,,,,,,-0.0550050608929044,-0.009344227543658374,-0.30649246577870054,-0.2043848884726576,-0.005487711637347414,0.007848282172845642,0.30563261209269443,0.3414481858191718,0.43819416647381204,0.8128419129347704,-0.08321486271975181,0.850236346164949,0.591174314569348,0.7492387367794906,0.14236163926064893,0.8417491957470926,0.49620584882117746,1.0,-0.08134614052158856,0.8886630834807582,0.1601906372461962,0.4336688871221751,0.4052761804661726,-0.3568224110187261,-0.15936203456917236,0.30043477879108443,-0.5878469589868691,0.7355668930834742,0.22972483324338697,0.20187214801992545,0.36703803419495123,0.3470822973982059,0.11804543619481743,0.3910112615394964,0.4550255071557212,0.48775260356250655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048983594342507916,-0.08159666830047345,0.0817859663757448,-0.04941131625732575,0.2646079886732945,-0.00024530465274385735,-0.06578644144201422,0.12242082008950206,0.157484299116334,-0.18774913347029254,0.13901410673603407,0.07918330139899238
Cerebellum_6_L,,,,,,,,,,,,,,,,,,,,,,,-0.0872490465890911,-0.05190769705484686,-0.0016440417071162355,-0.19646749682150014,,,-0.12881767200746067,-0.270724270798565,,,,,,,,,-0.05808857057808442,-0.08561853996393189,-0.03405430858613844,-0.05806109995385124,-0.013638591984766751,-0.05672732239707965,,-0.09255402703005751,,,0.06756685270291524,0.058962938223959545,,,0.03440374805707095,0.057960179045757176,-0.024287194508327684,-0.07600659321316135,0.08433714867764532,-0.04664787630289505,,,,,,,,,,,-0.05781659588422905,0.03833256042722028,,,,,,,,,,,0.004649941714300963,-0.01162607146871091,0.2057424763168005,0.0510300626689874,-0.07367344654262581,0.002417731335411368,0.1306744909170948,-0.0740649984011371,-0.09138051291859516,-0.023425068663821207,0.45622512823959704,0.10849041637985532,0.16769043367145475,0.19306979739914484,0.11297878068693269,0.021570501513637794,0.046235032718536996,-0.08134614052158856,1.0,0.043044389845114654,0.13366451525894393,0.3639680627873436,0.16608179168420606,0.4342235299192721,-0.17700146678096118,0.29305023078570386,0.2887855194887949,0.03868728433722248,0.33775109260031627,0.22180446242471208,0.3035679168661738,0.44409050322789445,0.3116775745304695,0.31820010503702895,0.292576893016217,0.23493062973061918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040129769263424264,0.02146919808202921,-0.03453248044765596,-2.492406873158818e-05,-0.03143584546326704,-0.04789987148790137,0.09102001755867616,-0.043186692449780975,-0.0010357904432368107,0.4082959801029174,0.008233042514316022,0.08365712003454334
Cerebellum_6_R,,,,,,,,,,,,,,,,,,,,,,,-0.1587649103728692,-0.5750125968392858,-0.058155975229827676,0.4029192522324373,,,-0.26554631073158397,0.14003803937591283,,,,,,,,,-0.12393246305416808,-0.12209639352967325,-0.11969708565801568,0.1640180016022679,-0.2241016673057146,-0.20669960497069953,,0.08156065963564048,,,0.2796568723159987,0.354679078428094,,,-0.10932456757578386,0.04543903984802539,0.09154256845463682,0.25737370409767096,0.3788697728646586,0.18696653585340575,,,,,,,,,,,0.06592234265118675,-0.043332772982556424,,,,,,,,,,,-0.0634691725941636,0.022854673675989423,-0.4385605657748732,-0.31529966219273853,-0.12457249406200752,-0.025083877269863265,0.12443393744564832,0.12090237555595752,0.2239332479357499,0.7094946255746408,0.05586960346470618,0.9702381195523115,0.724973861526504,0.9319079328918747,0.16453361267236938,0.7613405101892771,0.4500892585719153,0.8886630834807582,0.043044389845114654,1.0,0.2821981429534746,0.7065109823007281,0.36203899795433414,-0.10822915434758595,-0.21992357719626282,0.3830344995991331,-0.4361193159479836,0.8369156161667871,0.29234886058266235,0.24467378963086497,0.40405925958766453,0.5435059179427961,0.41671719515480826,0.6451697239198194,0.695098544570166,0.7139575416337604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07889517857555735,-0.09949913774394671,-0.023553701015917812,-0.11159897572188422,0.1370163851617989,-0.10611880546165145,-0.13997877805713005,0.08522894685632437,0.027743666988709625,-0.1212990416747789,0.18313298501814015,0.060208565987390404
Cerebellum_7b_L,,,,,,,,,,,,,,,,,,,,,,,0.08448276357144295,-0.2239878622975968,0.07645122870296292,-0.2779911072308624,,,-0.043617175788177455,-0.06662969644985593,,,,,,,,,-0.3083387647698805,-0.23568015308575357,-0.35685268517831975,-0.1779515685329002,-0.29911196222500425,-0.19004240880139395,,0.026607533051142645,,,-0.11428778062794853,0.06023596090304685,,,-0.020362019522428314,0.009975753162587917,0.006144472312866337,0.04945845086599202,0.13434759236194047,-0.040592599325479095,,,,,,,,,,,0.04578944830861686,-0.09974880106764061,,,,,,,,,,,-0.0620001674520076,0.057521923310802504,-0.3183936843966395,-0.1744998142376263,-0.10923353277705415,-0.008362945280555962,0.15237130837897842,0.06375439644344759,0.01443960448482754,0.1333823602714977,0.3726925548742363,0.2942350928722109,0.5928644716267707,0.3382510327550889,0.07060531776195544,0.2168698435060611,-0.07084791075987079,0.1601906372461962,0.13366451525894393,0.2821981429534746,1.0,0.4199335164595672,0.4764742985375892,0.20727634891307165,-0.3391542405845836,0.2565223487909026,-0.059299673579508445,0.456092726905643,0.2811695115628535,0.1575626384152688,0.19850535522061027,0.3038451718208629,0.3423483785577671,0.40087966090813565,0.3978076149751895,0.32512637270399714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06369649028683698,0.02696101918102591,0.04980090413885091,-0.0559225021094788,0.06951796702541874,-0.09619110121237054,0.05596007820048212,-0.005490679141683544,-0.08739361071336994,0.17795954036663808,0.06948262423744583,-0.039879493841028936
Cerebellum_7b_R,,,,,,,,,,,,,,,,,,,,,,,-0.28742632805817625,-0.3439686148945113,-0.07589855811763616,0.01520098045671934,,,-0.43191798674447024,-0.2557537971356162,,,,,,,,,-0.3128303178370194,-0.3204117663569277,-0.3608032785742332,-0.2758830152690085,-0.4205695572482991,-0.3835820798542003,,0.04399060102896005,,,0.10399411837600966,0.22072756266815088,,,-0.13653541261093005,0.03139148143646511,-0.0008106001044416204,0.10600707875689282,0.090352924691166,-0.15611391898835045,,,,,,,,,,,0.006142822329807461,-0.05214268362146796,,,,,,,,,,,-0.061132124938065066,0.02054624292524278,-0.3021757210009083,-0.3637089104089117,-0.3041794391931489,-0.12807291843833835,-0.01967362107200672,-0.18487590551649594,-0.1587944929632464,0.30267125864976696,0.43027897537809934,0.754485128228682,0.7269163646759992,0.8774367875571913,0.1399294866195034,0.4158653282451688,0.09844953065956513,0.4336688871221751,0.3639680627873436,0.7065109823007281,0.4199335164595672,1.0,0.3167355810984613,0.5377749638866438,-0.36121770970226136,0.5799037854215541,0.054804583906862464,0.6644316360852072,0.4744313015213801,0.32311106470793516,0.4769885675161146,0.7852576916215175,0.7337934650653837,0.8915907444920322,0.8685628993157665,0.8133169578374307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07165354080096858,-0.08635260033747579,-0.10849465383106477,-0.18832878703972963,-0.03865941799307503,-0.24303102657727382,-0.13670947400753627,-0.03915356142507105,-0.21990314362982988,0.2738841653308034,0.14470310848097467,0.011358295375468752
Cerebellum_8_L,,,,,,,,,,,,,,,,,,,,,,,0.5559662541455405,-0.7000312424180589,0.5455601585529569,0.022478766796633114,,,-0.12925265389411106,0.1218967795535474,,,,,,,,,-0.05785721920721177,-0.054937358103179186,0.08046721937589041,0.1928832595510686,0.038798617766252645,-0.03143201202117434,,-0.024429767986640927,,,0.0830022138435928,0.12949587183808275,,,-0.08639532544570241,-0.02342653492572493,0.09465522569781329,0.15008176065901957,0.3924146891337385,0.47040853222638485,,,,,,,,,,,-0.01634448719784585,-0.03969839157405556,,,,,,,,,,,-0.10298074366255013,-0.009027428146424429,0.028857260797938877,-0.16463745408610908,0.030507048996070988,-0.03567276333552381,0.6696638608848394,0.5006795410467807,0.4431243547476539,0.4615659964816072,0.3504039997919102,0.3573650811917537,0.5424248231741577,0.31585896585848544,0.08199574096747461,0.49251857713795044,-0.023738901655667468,0.4052761804661726,0.16608179168420606,0.36203899795433414,0.4764742985375892,0.3167355810984613,1.0,0.11500572600179425,-0.24496399716179731,0.6153593216567337,-0.34257281392382344,0.4467060512568803,0.5335078657873328,0.3954982064040416,0.5065112181008481,0.3516616647583988,0.10898330958071437,0.34726533640054286,0.35147954161879663,0.2082808747740568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003796840117144182,0.03824728378135027,0.18930570198591876,-0.01620935854588833,0.3646849780760449,0.017457771509390436,0.16175199306115562,-0.020740862714665024,-0.022304147979074363,0.4624103897449347,-0.010312430208172943,0.05913303896649673
Cerebellum_8_R,,,,,,,,,,,,,,,,,,,,,,,-0.09864641976990053,0.03325650992891565,0.12183815264367943,-0.3893647483685238,,,-0.34306173376825366,-0.49625571223002934,,,,,,,,,-0.19486668270508492,-0.2649335185009835,-0.20451883216027625,-0.49053445945031304,-0.20153726229913443,-0.30426291725649907,,-0.04571328996432208,,,-0.11533337510646266,-0.08733523883688873,,,-0.12152956210826302,0.005556651874847829,-0.06505628487783202,-0.15523877497499022,-0.2387012832222006,-0.272312922867525,,,,,,,,,,,-0.010763783800810242,-0.0423499226442122,,,,,,,,,,,-0.017995201350245963,0.0045953505880915345,0.18562682219185914,-0.15427427046797024,-0.2659434850011208,-0.1526515920971269,-0.06559627923212585,-0.2908908378666239,-0.37970811724805453,-0.29126552339336065,0.5629000167310158,-0.04859098078917863,0.1843824503681155,0.12974004124134647,0.06762818250017756,-0.21156700419820376,-0.3055021418539981,-0.3568224110187261,0.4342235299192721,-0.10822915434758595,0.20727634891307165,0.5377749638866438,0.11500572600179425,1.0,-0.20001286066186907,0.5427578687993511,0.5585608342599866,-0.036550284972703975,0.42065425678072543,0.23161294412732225,0.31262875192707307,0.5158456334801722,0.48480267396739607,0.486608366334602,0.43508930154145614,0.2843695403075637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010475827502013767,-0.008365119276132484,-0.08684723351789926,-0.14015511403909348,-0.12971748132007235,-0.1801422194440617,-0.035168450897351156,-0.19031861638232764,-0.2857893132516896,0.6366504620494033,-0.035458157416178845,-0.014893897504283002
Cerebellum_9_L,,,,,,,,,,,,,,,,,,,,,,,-0.19843392880186106,0.2612758092001263,-0.2667427986306314,0.07135536504869988,,,-0.05393113797919809,0.05581291825367966,,,,,,,,,0.055953596875269275,0.12590595648714167,0.09388282213929312,0.0065050086426112624,0.07137736035461567,0.13744517682907179,,-0.02875353106924563,,,0.010089044575156048,-0.13706863893795804,,,0.01665301126789452,0.0009563080994296012,-0.08487300533629592,-0.11886386858974743,-0.20656029953196653,-0.1468334696705996,,,,,,,,,,,0.05384038367051501,0.08484306097889899,,,,,,,,,,,-0.041958515233990364,-0.034605378189723854,-0.009925730794944387,0.12969984261155568,0.047568162341194035,0.019608662014078484,-0.3195019474730457,-0.1273933479810516,-0.14651915436138574,-0.19653079939010834,-0.35367418029963144,-0.25955438356692595,-0.4280892561289471,-0.2777702088638313,-0.1442903584720077,-0.289112039127232,0.08467361312065265,-0.15936203456917236,-0.17700146678096118,-0.21992357719626282,-0.3391542405845836,-0.36121770970226136,-0.24496399716179731,-0.20001286066186907,1.0,-0.3579540886883793,0.14199566792650697,-0.28777535006069227,-0.3445671863658059,-0.2920143378279225,-0.37295319795809095,-0.31398497392895597,-0.253931067749729,-0.36194305231847057,-0.3002505310190244,-0.22326073671756666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01974979034717848,0.06409104674438817,-0.08711619561088131,0.08716719449914592,-0.17519696897745726,0.0786453900519979,-0.11473919194115592,0.04769500666049047,0.13681808408368518,-0.3839210569155591,-0.08002974686160096,-0.04163715161434393
