,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Thal_IL_R,,,,,,,,,,,0.07053739965048278,,0.10337974720047172,,,,-0.24585871020053118,0.244268515452574,,,,,0.0759944509888145,0.22448186199480388,0.14246587393701488,-0.06418568241451626,0.14756313362853204,,0.21642706868104583,0.2749349571609143,-0.19272610833108444,,0.2287256228946562,0.22630141933115772,,,-0.041340845810548796,-0.1541550966340369,0.17567289828185867,0.04200273937920118,0.16969012813224502,0.1606574376424803,0.011899281983479636,-0.001857675389191772,0.051584659904326646,0.13282418306623803,0.09225151326764068,,0.057074823184247135,0.16731958522784252,,,0.15108904960363972,,-0.11724165692564271,-0.036561562315631825,0.08934517931417801,0.27777609967434597,0.06176043494980616,,,,,,0.014548440744381323,,0.038994586797083036,,-0.05750396956972275,0.09054028805693991,,,,,-0.14120556258481967,-0.051526522797362806,-0.02570287435324115,,0.06895730905966899,,0.04954431590824403,0.055254372854926036,0.2989291370163626,0.24736926890921648,0.11051134996872496,-0.010089662353195621,0.12158538928708487,0.2340043104182821,0.1980014942535803,0.24471264620530647,0.11046642500546575,-0.1326635299937109,-0.11861868174207973,-0.03263307989617896,0.05890757667343811,0.10805524400715144,0.12133076015243806,0.14295397224100329,0.17868058082361188,-0.023250003002388064,0.22110591510103067,0.15717775392863673,0.07113699899562295,0.18527339246108943,0.11136423679164624,0.15545390463383574,0.19861221428457806,0.10703656012346068,0.20405655452712482,0.10549153108635381,0.04711375401617116,-0.1949082258502097,-0.17750706318879425,-0.24552591314030106,0.01486586550020612,0.024376120395693403,,,,,-0.04156731791525574,0.16830798324603055,-0.018535445443746905,0.5616676539726594,-0.03584101442577065,0.37762138944027374,-0.12259754274827048,1.0,-0.13764312391494687,,-0.0835003070682562,0.5355808831368151,-0.17100383204261915,,0.08291516737235208,0.09619267701952407,-0.006341344300607647,0.31997766952165296,0.11473871253643536,0.2751369538113135,-0.053723893988507,0.2293995075969421,-0.14596446185403492,0.3546652089180282,0.0024106229983192574,,,,,,,,-0.11296709598022292,0.4369624000882737,0.0281784505332714,0.05556688627627094,0.019749120892770314,0.17738802296488881,-0.004034314886549994,0.17512489691208571,-0.06172779724722727,0.23715718180588313,0.14326745284568893,0.18610273313555858,-0.10699422889039548,0.14868849808886153
Thal_Re_L,,,,,,,,,,,-0.027248740387025537,,-0.07477931754962457,,,,0.20422403541432022,-0.06566749570561053,,,,,0.05051746504719984,0.09019760871094824,0.008291796058956288,0.04927060439408846,-0.1472545615009306,,-0.043065796728873805,-0.08136769488067576,0.017730105982579188,,-0.04212147827378341,-0.0752852015713555,,,-0.028861467176083577,0.07449126769681123,-0.03579442443297065,0.006725307806570969,-0.016641399408948748,0.0854160040857956,0.07515874820048475,0.084739098793057,-0.032792991482348335,-0.06274726230205308,-0.0649573862741531,,-0.0728933937098925,-0.1209378479233369,,,-0.09175907890953351,,0.02734570815957625,-0.03424029508832718,-0.042873866708617585,-0.061260742948725265,-0.02069948227211819,,,,,,-0.059457253488554476,,-0.0199427407579621,,0.00817737087634213,-0.03589097352888884,,,,,0.1278511932102854,-0.02757826627265628,0.016388463833318715,,-0.025935009180115834,,0.11268991306916504,-0.025921233822237343,0.007686390640858047,-0.10720714296580144,-0.048547639720207446,-0.002634477054020224,-0.02632189269819523,-0.07108375030232701,-0.0344548454286697,-0.08955169534390989,-0.10466147039640811,-0.03986166731646194,0.014770392992086283,-0.03328618180818357,-0.09403600330141397,-0.06518804459295793,-0.11938499917399538,-0.11106414853474167,-0.12804981495257267,-0.09428168193479725,-0.13702643583930643,-0.10488153099943173,-0.10226462021564948,-0.09990489688828855,-0.1020558698566896,-0.09373627573221412,-0.09862042225340273,0.06535146627480684,-0.1143746720706292,-0.06627086681422423,-0.09593000266904847,0.059592305850212274,-0.00342872702371992,0.08442191682873393,-0.09337351123263016,-0.11155747415270045,,,,,0.4710022240969089,0.00639333177151145,0.1311678870567139,-0.08658350073896243,0.02241766997353895,-0.021190428259988577,0.11779423428194384,-0.13764312391494687,1.0,,0.16381110159936013,-0.05405734390973479,0.3979758657748484,,-0.06764365117714295,-0.0058963995749214135,-0.025132156899636323,-0.004109925786728105,-0.11321836786306196,-0.039044607854936526,0.028191829633185086,-0.026310197415175155,0.01252334745271281,-0.08612562164617069,-0.04552170012288732,,,,,,,,0.19379768888741475,-0.09989576609816364,-0.06190114472913774,-0.10818114313485626,-0.016536910049526874,-0.14085872379290942,0.12879813794338352,-0.04583241707076477,0.06112534800619564,-0.036643291997929754,-0.10983601386530348,-0.07666504006045402,-0.026410217284135763,0.11716374269105839
Thal_Re_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MDm_L,,,,,,,,,,,-0.1866158226967702,,0.04480669150856903,,,,0.18290133565016337,-0.19513763615368415,,,,,0.009890988248001545,0.044766970697661904,-0.04943220872368613,0.06783756774269745,-0.2744511147372086,,-0.2178350937461277,-0.1666024672103262,0.07647052074675119,,-0.20912050258131462,-0.22811862691045434,,,0.08329621361603613,0.021395655859562233,-0.14700394783563464,-0.17128335644332232,-0.19675547956027994,-0.04992287094139347,0.14595703323855433,-0.10830600259332412,-0.14270801797904917,-0.23559175799141507,-0.0399730255062337,,-0.24604856595556293,-0.26795416716174886,,,-0.2713455033688515,,-0.08423062579668564,0.04711582316119261,-0.19349660717326675,-0.1267758418170738,0.013214114694548989,,,,,,-0.09920883937716643,,0.007567614605986704,,0.14852225961813867,-0.25029094632615206,,,,,0.14605989137082093,-0.14117919302069973,-0.03174420606600051,,-0.0031298261098372184,,0.019055376971955893,-0.10673023111020016,-0.12316809057715014,-0.23163284475680324,-0.2111082334971682,-0.008809847553676272,-0.08971603957811748,-0.16092368644299598,-0.18229723445095752,-0.2414297239589295,-0.24416582341126933,7.143052072246212e-05,-0.05962491467914001,-0.2252555392354217,-0.28146312401133283,-0.23802620376167147,-0.2700916110492337,-0.23202950450566495,-0.24557619926381188,-0.07417320160856987,-0.2651470272948797,-0.24297055015693705,-0.24701937717835115,-0.22076615772557073,-0.28753166255728335,-0.26250763321276355,-0.24435789568419422,0.1936836459355561,-0.24062640956366316,-0.27691511191110474,-0.23559489115105434,0.022593721535464562,-0.0065357925310552435,0.05660761639179699,-0.1639545965618121,-0.23218977276484767,,,,,0.2598005649158389,-0.09278955551175369,0.17591614883360523,-0.08973258348636817,0.032918658078845565,0.01450694682647526,0.6317155299950737,-0.0835003070682562,0.16381110159936013,,1.0,-0.008378540951421744,0.42818841871337243,,-0.002269727430631679,-0.16486382541106587,0.03773301246764624,0.0498378642412269,-0.04590002027968266,-0.054117473087436765,0.1858402121231304,-0.06489003792320822,0.1910083333420099,-0.03530245820217301,-0.06666256651495042,,,,,,,,0.11050467603432887,-0.14256202881675692,-0.2806044987932477,-0.2665589331785306,-0.25379455043869775,-0.23305197737438227,0.026827879307622877,-0.16133201748461862,-0.035699468055816384,-0.054855479751914515,-0.2797209075474281,-0.18938059726027123,-0.18895820738410443,-0.03719817995904876
Thal_MDm_R,,,,,,,,,,,0.1416057926632878,,0.08675661689379678,,,,-0.01079797697566477,0.08613210988243952,,,,,0.12743579622736442,0.10806761210447846,0.06478420054889907,0.2363145517235478,0.07829321949574014,,0.0916640098762959,0.14546945631852093,-0.007378280203588492,,0.14597782876255613,0.09028946046690604,,,0.030080999741115486,0.011628119628626444,0.1776806955626326,0.10581631249097463,0.15141586788512437,0.06733447054384926,0.009438149098905097,0.14813627981671174,0.0267472577223179,0.06911924748685697,0.06703503891874371,,0.09802453910424831,0.07476478825485189,,,0.09742948326190165,,-0.06417772986018702,-0.03769345937320597,0.14242955511100075,0.09979162056234482,0.03413760625551552,,,,,,0.039798195113150824,,-0.0006575855478827018,,0.041146565502365694,0.041054335296895526,,,,,-0.042334357696283395,0.1019326901212723,0.06666260247128304,,-0.012773755948553508,,0.02907151908369277,0.10265427880846761,0.15699093027284322,0.11979121097118156,0.06880143235985661,-0.01326885919239148,0.11129829851959577,0.11801871054056738,0.14667250392244752,0.12091670698216204,0.06945658568006885,-0.14804776284112403,-0.005580444179153423,0.06384872389576193,0.10313299085042124,0.11543050425930153,0.09390461082903039,0.039466777698140575,0.08443499284190126,0.016828181522544148,0.07517461222548041,0.07875658114804213,0.0769795394826828,0.07503460495823014,0.09405746066265945,0.09704638772070662,0.09927674492498095,-0.028213984996839265,0.07317973686987533,0.06925573620642683,0.008919730632004807,-0.07688540004854516,-0.07700028977836618,-0.07221983517974166,0.06313064371317362,0.1110241291370949,,,,,-0.04075974395319663,0.11875038525397372,-0.09313769407376733,0.10418888346990363,-0.010431851957971054,0.02624459382252295,-0.08787999672697407,0.5355808831368151,-0.05405734390973479,,-0.008378540951421744,1.0,-0.01743874599178168,,0.10481005178504359,0.10436122608009825,-0.06536629142689318,-0.02284694654942904,0.055764518801828866,0.01978824941512503,-0.0541720655715181,0.04037053046915133,-0.0302236596915344,0.043441977613212605,0.006496525183417493,,,,,,,,0.1149811087742124,0.03586824009748529,0.1294906710043864,0.17515407227816984,0.12026951882971429,0.16256272060272622,0.025323775380273167,0.06029730160792097,0.11635853657899048,0.3020353287742398,0.08259083736456359,0.1411738454335114,0.11240962325553033,-0.009084168486987572
Thal_MDl_L,,,,,,,,,,,-0.1449486974628001,,-0.01507003983595622,,,,0.09086827603971624,-0.09245707340987215,,,,,-0.017855431978706246,-0.052235587021041766,-0.035649370160887026,0.0536211385940964,-0.17728528672621735,,-0.16181394527425436,-0.06754335207288319,0.0445099855675163,,-0.1320464074096864,-0.06802383454049858,,,-0.07918971479177249,0.028526659346923867,-0.07662816114461894,-0.07910459951486666,-0.1260042381835091,-0.16791868633481435,-0.03359383629055307,-0.08482402697852075,-0.12603806950184349,-0.09296963609305613,-0.11937543984874303,,-0.08480751763573362,-0.1348919271330538,,,-0.10523635823852558,,0.08749414864168067,0.21039025615271337,-0.1066803827558778,-0.15100940438841223,-0.0273253795922159,,,,,,-0.03865597400797368,,-0.036902165901337144,,0.01667188388376105,-0.09545541857336337,,,,,0.09908057119699412,-0.06338351726394163,-0.04819647803473065,,-0.030693703803476538,,0.011427920694975956,-0.07411648714639275,-0.10170629822098574,-0.14170084683702958,-0.12367994686319678,0.03578473803784605,-0.09957626067463549,-0.13144952002049767,-0.11650033035528895,-0.13388385764052727,-0.09451124388067914,0.04975728424871569,0.00700235705609029,-0.030742610421477932,-0.11414091463239366,-0.1067924012195471,-0.11830504508935624,-0.13056141038599453,-0.12191210765082555,-0.018052523705877017,-0.1177828516570267,-0.059972134079489196,-0.09956850942755269,-0.0936367240934129,-0.13121206578170158,-0.13318210595017896,-0.10716336892667686,0.023822383073560903,-0.15465201288335975,-0.1225687029643106,-0.129344851578185,0.05373798597675348,0.035227104142813145,0.07724334495708242,-0.05817746676218281,-0.07181875227885232,,,,,0.38331929347423277,-0.027692719001660145,0.2251761587100964,-0.18324115468327198,0.021637400598372776,-0.1212345717046621,0.42651969582302174,-0.17100383204261915,0.3979758657748484,,0.42818841871337243,-0.01743874599178168,1.0,,-0.05132893343001844,-0.08181960815085226,-0.0532950618006656,-0.06807778111816877,-0.1449911372452944,-0.09096392446848506,0.060565354229303564,-0.08498485155595782,0.06167528657124604,-0.0937010442233917,-0.019277942445082134,,,,,,,,0.17461102216328678,-0.13710980599452,-0.08860311828328801,-0.08214245232393579,-0.07040991690088322,-0.1030094637417993,-0.027177430598706562,-0.1325086203114984,0.004731248174058918,-0.016833088842791485,-0.13385536163711767,-0.09307259158528267,0.04933476313781437,-0.11482982181137275
Thal_MDl_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_LGN_L,,,,,,,,,,,0.08575937661162647,,0.002390336151972954,,,,-0.17918924840318137,0.3496795968745576,,,,,0.11374244498096353,0.10173695029435322,0.2306279727078027,0.05550559565811013,0.341535284850703,,0.38160822785211007,0.3116965699087722,-0.21499890085420026,,0.3428502184303755,0.3271909255219585,,,-0.024345384584068777,-0.0512667497778863,0.30776668848788624,0.3157935559283009,0.33030339744575143,0.0319387142469796,-0.1691413988781296,0.21850576796138488,0.1605065488224018,0.3289236401524525,0.1189730834531171,,0.3419146196466792,0.34502977860901207,,,0.3749323705322689,,-0.05920030174977472,0.02390627510108347,0.272667831808607,0.11546558146879109,0.04983826789054711,,,,,,0.0694737653613148,,0.10568899039106565,,-0.0854569242380424,0.3004759219597608,,,,,-0.18291615818560653,0.2753646460520955,0.21840663928409806,,0.04298528822853755,,0.0774621737633607,0.2509171841101957,0.28166763928442184,0.35919860917067886,0.24647924420906803,0.10924832230338319,0.12616377070411264,0.257876747487436,0.3435839161011151,0.3582148737999919,0.38459804687485843,0.029581186175511476,0.05770528669428007,0.29968453432489395,0.32140682885652516,0.3531109133325681,0.38255319959592937,0.2638605937288578,0.3600160153051265,0.10657154058808027,0.3714425369728036,0.39658703933230743,0.2958615543426176,0.3650184016974178,0.36411938216827494,0.3760558849560489,0.37058050195039854,-0.2464335239315724,0.35817982912332746,0.34372577272704874,0.2587179022762614,-0.0842884462382186,-0.15223357611740504,-0.18970487240927456,0.14415274256932198,0.25304755700011466,,,,,-0.2654393656637294,0.11510906949512935,-0.12071811840776221,0.20307439355000081,0.28639881947592777,0.13341138981025902,-0.11629315246544035,0.08291516737235208,-0.06764365117714295,,-0.002269727430631679,0.10481005178504359,-0.05132893343001844,,1.0,0.3357881305054804,0.2745983243923912,0.04227936243499549,0.2587099216342191,0.1469316655903255,-0.17051907120816182,-0.027686585094609487,-0.16587912324525977,0.08290897576322363,0.0771218045550882,,,,,,,,0.03121403370242876,0.20213970286111554,0.3307906622193663,0.33559756045951394,0.24308360434034065,0.2932925962204069,-0.1019513329561173,0.16127070361988124,0.1353723207371223,-0.017611291631861273,0.3717784958672991,0.35463606185282925,0.22948041326740937,-0.030335220323734254
Thal_LGN_R,,,,,,,,,,,0.37087274471028436,,0.08830538390073504,,,,-0.358854929237414,0.8152278407318541,,,,,0.30095229272120344,0.317461180006417,0.3237153453362821,0.15533450457036546,0.7227954117735526,,0.7537727773184346,0.6721197633263783,-0.4058038370095976,,0.8541710641326843,0.7707431577597099,,,-0.06637108640319615,-0.1037448411403477,0.6411452894335558,0.8606767543626254,0.8268759275503313,0.36275010107698036,-0.2766435187858677,0.6718937648378123,0.08791417522732398,0.7593962444761487,0.15867466849192316,,0.7469515841861708,0.7663533076672492,,,0.8059098664642346,,0.05331983672506787,0.03888900357808341,0.7807660286473774,0.47476407658932335,0.02890517223702565,,,,,,0.2982923470392544,,0.24412580510484194,,-0.27962764075454677,0.6821750385748022,,,,,-0.2899872062966532,0.6511562320663079,0.32147671232370995,,-0.012158465429335059,,0.19682857952491012,0.5351829597414519,0.6965744371317846,0.8186594682967472,0.6198488023673661,0.15287964614385613,0.5548159773343546,0.714324288116223,0.8057071303744663,0.8305017907087869,0.7621512564507322,-0.023676747867960795,0.14511564503686947,0.6794434109546632,0.7871490619874076,0.8410494519066432,0.8377522647572286,0.6273279963268047,0.7857887833408754,0.2647913851640861,0.7738259797117527,0.8178282970395188,0.7409731107837964,0.8159925790875898,0.8129942537943081,0.8388702998223732,0.8246865949360811,-0.503258905669303,0.8190307036240082,0.8052132999791958,0.6907582929403534,-0.21362158932763511,-0.4025269872888923,-0.3402020975283062,0.47529899417065974,0.6281691335030657,,,,,-0.40286987557055687,0.19687551497963782,-0.41152855792079496,0.4988509110445466,-0.05941676270371583,0.4996070923844782,-0.302850962701298,0.09619267701952407,-0.0058963995749214135,,-0.16486382541106587,0.10436122608009825,-0.08181960815085226,,0.3357881305054804,1.0,0.0282970420603725,0.2519178693466148,0.1935152272923154,0.40400259861346294,-0.4507001061955171,0.02703152323736375,-0.31315107792864366,0.12621008723258953,0.014623882183144817,,,,,,,,0.08509410844178648,0.4724811362764958,0.7846145404237741,0.727019969730679,0.6048809998644262,0.553376820681212,-0.10442540712218788,0.30472435976017603,0.415001565677795,-0.024808452667580375,0.8214471549570453,0.7519013044974594,0.459890112888426,0.10389120126354238
Thal_MGN_L,,,,,,,,,,,0.042365592495575415,,0.02354560551717684,,,,0.018493885974148867,0.011638010209478996,,,,,0.08144509395697674,0.09366237448625946,0.04898928687563945,-0.0012828990666821766,-0.001182935690107861,,0.028044933072307446,0.02213006902928555,-0.039334492526343065,,0.0030284850958798818,0.03173880013492065,,,0.0761542264629207,-0.06559665687667478,0.07727836214212258,-0.005519391233212336,0.048506190707360675,0.021585389790839415,0.04814538935953655,0.004116238975919318,0.08479952834031632,0.009536069430996589,0.04164711260245931,,0.016890945254443165,-0.03052892444376852,,,-0.004412868917013926,,-0.059311514042262196,-0.035838409397289786,0.024879074768954023,0.06005788040955071,0.01724170080303938,,,,,,-0.007166570465689015,,0.08921251568706627,,0.07654676383577266,0.009538941622824251,,,,,-0.04624564307596955,-0.07180611316353053,0.0033331920333837988,,0.10998864841415358,,0.08052462230987635,-0.048424757000275986,0.06640526139547394,0.02621980622272486,0.008982027774530102,0.15586809720992506,0.0021446666723783933,0.02743993874023554,0.04440183699034242,0.03251604427978881,0.028580841932539437,-0.05342749592570625,-0.08400875032218061,-0.04563538486312125,-0.01893821617202807,-0.008821240724637464,0.001969555954627939,0.0025705958988314834,-0.0006816342849548273,0.0013894736348975475,0.026247490033267342,0.016657703120639578,-0.032037230841451526,0.014523909449797272,0.0035061452063176427,0.0010433432314195306,-0.02285902298356212,0.0393379388419449,0.019620448919022475,-0.004204233858931527,-0.014802026590558692,0.0817763574742618,0.022832379375067432,-0.021962532472636666,-0.05714428527985067,-0.033739172036747436,,,,,-0.06101375509408953,0.026273177423792413,0.09761695517270501,0.06297476965275513,0.3976030833739184,0.08796248978213017,0.23427330600975663,-0.006341344300607647,-0.025132156899636323,,0.03773301246764624,-0.06536629142689318,-0.0532950618006656,,0.2745983243923912,0.0282970420603725,1.0,0.11675187397019082,0.35229476014565847,0.09919502283425334,0.08435650202924612,0.05237534817570618,0.27480742827137766,0.09072677274965978,0.0412269914953149,,,,,,,,-0.012863923612559416,0.05903570179892234,-0.023850825060429043,0.001486653366686986,0.022726177794458614,0.03904526353555023,0.0892829030331754,0.03328521953295524,-0.02527089459317927,0.02706569326080033,0.024408616913974137,0.07270905003452918,-0.09118302308323875,0.047129224523086
Thal_MGN_R,,,,,,,,,,,-0.02565350682243678,,0.008485380177069289,,,,-0.1123805535581665,0.20759607462118837,,,,,-0.03309370054427469,0.1863058647416744,0.07320352832443397,-0.23016024430004542,0.07699873393648327,,0.16340119035278422,0.12960417690509543,-0.2548907768595089,,0.1903646823084136,0.14073565027638305,,,-0.07626169382829112,-0.1581549139014396,0.12864694218575803,0.09678836046526774,0.10526485109572067,0.25140132952949934,0.09976636912996605,0.05164091864420818,0.025754744963218328,0.1492859669117451,0.06029909319863866,,0.036544316000149055,0.11548568917335955,,,0.10304409003612175,,-0.13900639727809927,0.0018383353266528146,0.03306459360734944,0.180530703677979,-0.040083944484996484,,,,,,0.048437555539867075,,0.11330518161704295,,-0.10636858683413637,0.09641604651967135,,,,,-0.021176612265564106,-0.07715072966536804,0.043068154381853685,,0.010233803884195224,,0.07575065151031832,0.05500709216955759,0.23339418797767955,0.16530440198215668,0.09275238886190534,-0.04252109923162487,0.08140836466766356,0.1623189445453721,0.12450601640647815,0.14951431746133104,0.07906607049989067,0.005255434025183025,-0.055100137452246505,-0.05761368765941759,-0.010569152557908822,0.08272312487806266,0.08632918385223716,0.1492895371548422,0.14161833904544316,-0.018847576090760113,0.17134216715270123,0.11750429062730888,0.08336031114615655,0.15553394251801111,0.08119481886542855,0.12547172404227996,0.14999030543891062,0.13083919816242495,0.17137693001829535,0.06623292833908909,0.10482584701858877,-0.08951851481355416,-0.11941650299681632,-0.11926160687235156,0.023107282604404398,0.006384832365108592,,,,,0.008685163914498653,0.013526857518359805,-0.022864319602387495,0.3995295813889436,0.06657146661747966,0.8307576160537068,-0.021689596099995195,0.31997766952165296,-0.004109925786728105,,0.0498378642412269,-0.02284694654942904,-0.06807778111816877,,0.04227936243499549,0.2519178693466148,0.11675187397019082,1.0,0.14673014468063109,0.5969283406390277,0.03945940756363698,0.2660869356591964,-0.03846209723235654,0.5085742671229512,0.11115490357251102,,,,,,,,-0.08241536147326635,0.3525703883147009,-0.029131602023962994,-0.06778764336427508,-0.019643632112908854,-0.0029468407053351527,0.006315081298950865,0.09468011705363223,0.0035018353894278958,-0.0410371315063081,0.08850886177015917,0.13985353766277672,-0.20466322242045842,0.25989952546472694
Thal_PuI_L,,,,,,,,,,,0.04203742089337643,,0.012426080749373342,,,,-0.23157331409487208,0.2446633094054105,,,,,-0.08139368725802247,-0.05617020808980712,0.12624237526636703,-0.17744830677213727,0.2547663048166328,,0.303067960708544,0.22685942004705129,-0.2391384241115563,,0.1722708056276085,0.2356682868674292,,,-0.026947025161572585,-0.1622646380980566,0.1648058868522291,0.11737969182532253,0.18252070284915645,-0.047597827513175386,-0.22482861900505058,-0.06246329517532847,0.17064897542072469,0.251792355560395,0.12501677877250544,,0.26418630823220884,0.28027185375287805,,,0.21714694559483416,,-0.03989945673315685,0.0272758935794124,0.1473350768371096,0.21317464697484734,0.07039711793038501,,,,,,0.022966977975891666,,0.11747110321255022,,-0.08515497613187786,0.24037295627419542,,,,,-0.2645710014335394,0.044912835965854055,0.08255866476433668,,0.06591864462878583,,0.03956424415826401,0.10413881053121418,0.21594222484381373,0.2645805412927364,0.18256284738581405,0.03578679660601736,0.16600307589435537,0.24729052002064514,0.1975658595475482,0.27163124427516117,0.2972397714046527,0.14486331688183646,0.11479645747139912,0.20599512976235704,0.21803993101062605,0.2315016790478817,0.2859002293754377,0.36222418110512933,0.3434541969584561,0.24552446609376946,0.3544811883926547,0.2882512418650169,0.2517079947675664,0.2902374974562879,0.28376113434243505,0.3025114074329352,0.2728715200993047,-0.1687332056980525,0.2989830717071986,0.2371781844635437,0.28862956244696286,0.1359106667904947,0.009331234068323027,-0.04636546847426443,0.2267307367350153,0.25989712147597166,,,,,-0.1935306372281744,0.01789475474286965,-0.12047497689096581,0.18700288722420688,0.27460617668367454,0.18872932033556497,-0.004213579341282152,0.11473871253643536,-0.11321836786306196,,-0.04590002027968266,0.055764518801828866,-0.1449911372452944,,0.2587099216342191,0.1935152272923154,0.35229476014565847,0.14673014468063109,1.0,0.21806516228649478,0.40475024903243095,0.1125833389736966,0.31427594549426446,0.15657582930916122,0.29814177366412825,,,,,,,,-0.22653114272529684,0.23387344475311245,0.18943757150655235,0.21232334346222234,0.13191006070812392,0.2237333331895021,-0.07326014142868721,0.14695036692727917,0.006968770526746608,0.018071750279944333,0.29815556948470423,0.24768654305321292,0.031353895192956574,-0.04107947728241745
